iter	RMSE
0	0.3930171931
1	0.3802888844
2	0.3685885308
3	0.3568824556
4	0.3465439869
5	0.3363861983
6	0.3259320298
7	0.3164246714
8	0.3073823822
9	0.2986134443
10	0.2903484702
11	0.282533356
12	0.2750467213
13	0.2673971684
14	0.2606546646
15	0.2541534525
16	0.2480077694
17	0.2421769984
18	0.2373507584
19	0.2321042351
20	0.2272722753
21	0.2225027593
22	0.2181455584
23	0.2139321622
24	0.2097590063
25	0.205744382
26	0.2021628121
27	0.1988330916
28	0.1956263858
29	0.1927698996
30	0.1898632782
31	0.1867062333
32	0.1842652125
33	0.1818980365
34	0.1789903515
35	0.1765606019
36	0.1741757245
37	0.1721527548
38	0.170013938
39	0.1680981186
40	0.1662689141
41	0.1644765211
42	0.1630016552
43	0.1613766079
44	0.1595729094
45	0.1579022916
46	0.1565969568
47	0.1553427456
48	0.1540471034
49	0.1527502021
50	0.1515117239
51	0.1500750051
52	0.1488532286
53	0.1476322566
54	0.146461681
55	0.1452289482
56	0.1441062537
57	0.1430842573
58	0.1420224891
59	0.1410678495
60	0.1403652659
61	0.1395000557
62	0.138404901
63	0.1373488395
64	0.1362913226
65	0.1357248492
66	0.1349578108
67	0.1342270367
68	0.1334865699
69	0.1326086639
70	0.1318066756
71	0.1310411381
72	0.1302989862
73	0.1294366987
74	0.1288410443
75	0.127754124
76	0.1270841492
77	0.1264529869
78	0.1258427355
79	0.1251687933
80	0.1245707007
81	0.1239345003
82	0.1234326468
83	0.1229967612
84	0.1223085396
85	0.1218762716
86	0.1213836661
87	0.1210671
88	0.1205107526
89	0.1198736615
90	0.1193201888
91	0.1193200769
92	0.1189019045
93	0.118575162
94	0.1182243054
95	0.1178234678
96	0.1175445238
97	0.1173656446
98	0.1170113431
99	0.1165654065
100	0.1162111455
101	0.1158950151
102	0.1155245804
103	0.115457112
104	0.1149942798
105	0.1147996583
106	0.1145462981
107	0.1142153424
108	0.1139693017
109	0.1137312543
110	0.1133655533
111	0.1131270363
112	0.11284487
113	0.1125993809
114	0.1122555544
115	0.1121450073
116	0.1118393051
117	0.1115275721
118	0.1110530178
119	0.1109458672
120	0.1104667981
121	0.1102651749
122	0.1099120108
123	0.1096373282
124	0.1092262754
125	0.1090170381
126	0.1090170351
127	0.1087373101
128	0.1082826641
129	0.1080632116
130	0.1076363484
131	0.1072147285
132	0.1070093242
133	0.1067364498
134	0.1066728114
135	0.1064186346
136	0.1061889964
137	0.1061889621
138	0.1061097997
139	0.1057925728
140	0.1053470414
141	0.1050145059
142	0.1047777227
143	0.1046807269
144	0.1045018255
145	0.1044694556
146	0.1042791523
147	0.1041315213
148	0.1040241798
149	0.1038281208
150	0.1037474842
151	0.1035600023
152	0.1033099684
153	0.1030553179
154	0.1028423946
155	0.1027616221
156	0.1027115049
157	0.1023725314
158	0.1020987667
159	0.1017709066
160	0.1015189778
161	0.1014679473
162	0.1011371214
163	0.1008591605
164	0.1005991647
165	0.1003773668
166	0.1001346654
167	0.09988551921
168	0.09977539983
169	0.09958940202
170	0.09940481037
171	0.09920402737
172	0.0990944899
173	0.09892691244
174	0.09876058384
175	0.09852762094
176	0.09850008704
177	0.0982843786
178	0.09826430897
179	0.09823244132
180	0.09809399673
181	0.09779775777
182	0.09755758535
183	0.09753860575
184	0.0974859787
185	0.09712084084
186	0.09709269627
187	0.09686878372
188	0.09657477824
189	0.09654566108
190	0.09650987179
191	0.09634767033
192	0.09633403478
193	0.09606624922
194	0.09576783926
195	0.09555801192
196	0.09542272542
197	0.0954073298
198	0.09539662748
199	0.09534642566
200	0.09522749239
201	0.0949211187
202	0.09491257426
203	0.09486593261
204	0.09460973663
205	0.0943233461
206	0.09429950168
207	0.09416055601
208	0.09395868827
209	0.09384774999
210	0.09374216061
211	0.09352948645
212	0.09350687667
213	0.0934692242
214	0.09342830457
215	0.09319616576
216	0.09305348877
217	0.09289021574
218	0.09283734213
219	0.09245736626
220	0.09244324721
221	0.09226193326
222	0.09215069634
223	0.09201973066
224	0.09184085412
225	0.09180259733
226	0.09162591224
227	0.09151471774
228	0.09143074762
229	0.09142691425
230	0.09137777177
231	0.09109833019
232	0.0909165931
233	0.09065994788
234	0.0906234484
235	0.09041660671
236	0.09036492754
237	0.09021237905
238	0.09020819363
239	0.09012910829
240	0.09007303321
241	0.08996043625
242	0.08986873664
243	0.08978298716
244	0.08968528836
245	0.0895241934
246	0.0895094169
247	0.0894854943
248	0.08929810742
249	0.08927918606
250	0.08923204142
251	0.08921163536
252	0.08913904132
253	0.08911392911
254	0.08900893189
255	0.08883675793
256	0.08881725424
257	0.08873966922
258	0.088658429
259	0.08861031397
260	0.08851169442
261	0.0884528015
262	0.08831062641
263	0.08820113197
264	0.08814428466
265	0.08794097355
266	0.08788096262
267	0.08779188942
268	0.08777782602
269	0.08764531087
270	0.08745115298
271	0.08734794468
272	0.08717514143
273	0.08710904231
274	0.08708595329
275	0.08696432412
276	0.08691172629
277	0.08679732007
278	0.08676770561
279	0.08675188858
280	0.08660181666
281	0.08645801841
282	0.08621963831
283	0.08606892312
284	0.08595089708
285	0.08577432767
286	0.08571433529
287	0.0855502723
288	0.08542849557
289	0.08525171348
290	0.08523192308
291	0.08499886631
292	0.0849913001
293	0.08487542652
294	0.08485614155
295	0.08484827435
296	0.08472420118
297	0.0846329012
298	0.08451201007
299	0.08428230168
300	0.0841445468
301	0.08412115255
302	0.08400336075
303	0.08395641412
304	0.08383199659
305	0.08350210655
306	0.08341840338
307	0.0833565398
308	0.08325819389
309	0.08324320516
310	0.0832032764
311	0.08298011211
312	0.08290032614
313	0.0827429657
314	0.08260818556
315	0.08255048676
316	0.08236237308
317	0.08229274485
318	0.0821816089
319	0.0820508267
320	0.08201909274
321	0.08197097818
322	0.08194893792
323	0.08182422244
324	0.08162853313
325	0.08149610203
326	0.08130778219
327	0.08121591745
328	0.08120788701
329	0.08102721494
330	0.08093153358
331	0.08086596328
332	0.0806916732
333	0.08049485242
334	0.08041617619
335	0.08026637146
336	0.08019890153
337	0.08015767298
338	0.08003485381
339	0.0800243629
340	0.07994763779
341	0.07987314122
342	0.07981046169
343	0.07963862358
344	0.07954285378
345	0.07939346987
346	0.07932033537
347	0.07925056998
348	0.07922185859
349	0.0790834919
350	0.07907208026
351	0.0790071911
352	0.07896526254
353	0.07884828457
354	0.07877904559
355	0.07872900141
356	0.07866017313
357	0.07862963472
358	0.07853904595
359	0.07849039077
360	0.07839996634
361	0.0782808707
362	0.07813935619
363	0.07812787406
364	0.07806233665
365	0.07804641068
366	0.07803446599
367	0.07800242956
368	0.07798639193
369	0.07791489261
370	0.07776467892
371	0.07775004132
372	0.07762344906
373	0.07747709865
374	0.07733416174
375	0.07724673056
376	0.07709799768
377	0.07698504403
378	0.0769448676
379	0.07685829078
380	0.07674357711
381	0.07656913687
382	0.07654670445
383	0.07645655222
384	0.07638671021
385	0.07637281383
386	0.07629690883
387	0.07612657608
388	0.0760807117
389	0.07601736532
390	0.07584203547
391	0.07564888713
392	0.07553879732
393	0.07541458062
394	0.07538727763
395	0.07530639749
396	0.07520175731
397	0.0751674047
398	0.07505830614
399	0.07503430911
400	0.07475971247
401	0.07464218537
402	0.07462211526
403	0.07460375638
404	0.07454530354
405	0.0744119845
406	0.07440156327
407	0.07433249417
408	0.0743201682
409	0.07423862001
410	0.0742266956
411	0.07412293658
412	0.07408511851
413	0.07407001314
414	0.0739563165
415	0.07393673104
416	0.07392176386
417	0.07376665959
418	0.07365341843
419	0.07357714522
420	0.07347935929
421	0.07346984313
422	0.07320131916
423	0.0731474188
424	0.07299547617
425	0.07293081969
426	0.07278632873
427	0.07275709158
428	0.07266836594
429	0.07258013367
430	0.07247359717
431	0.0724020131
432	0.07238714638
433	0.07232610772
434	0.07224898082
435	0.07216318386
436	0.07213981283
437	0.0719372796
438	0.07191042617
439	0.07173773427
440	0.07168653609
441	0.07155492842
442	0.07150247125
443	0.07144081634
444	0.07139380446
445	0.0713509946
446	0.07128839525
447	0.07127606041
448	0.07111443296
449	0.07110873109
450	0.07098754096
451	0.07084423378
452	0.07075813078
453	0.07070384195
454	0.07061871354
455	0.07044370224
456	0.07036030607
457	0.07030656105
458	0.07028287594
459	0.07021536046
460	0.07019672256
461	0.07017023455
462	0.07016286295
463	0.07013766471
464	0.07013082019
465	0.06996126043
466	0.06994041378
467	0.06983488549
468	0.06971889897
469	0.06971061486
470	0.06966767254
471	0.06963324244
472	0.06954887721
473	0.06943546573
474	0.06941029344
475	0.06931685768
476	0.0691692291
477	0.06916303046
478	0.06909763315
479	0.06909073781
480	0.06899327586
481	0.0689851509
482	0.06892127042
483	0.06883380498
484	0.06873458397
485	0.06867188909
486	0.06860202892
487	0.0685206442
488	0.06846292085
489	0.06836643439
490	0.06830665379
491	0.06826133276
492	0.0681572039
493	0.06809790958
494	0.06809461133
495	0.06791384758
496	0.06785656698
497	0.06778701834
498	0.0677144736
499	0.06761516463
500	0.06760416559
501	0.06759371859
502	0.06757137614
503	0.06751804463
504	0.06745763982
505	0.06744841585
506	0.06744178043
507	0.06732660131
508	0.06724346741
509	0.06723731572
510	0.06720818123
511	0.06712833055
512	0.06710792137
513	0.06707634876
514	0.067002521
515	0.06686232163
516	0.06685532739
517	0.06679632159
518	0.06671925713
519	0.06669710077
520	0.06662347159
521	0.06660095553
522	0.06659056745
523	0.06651465898
524	0.06647473255
525	0.06637118884
526	0.0663490034
527	0.06625086782
528	0.06618889643
529	0.06614893116
530	0.06612152182
531	0.06610943662
532	0.0659763631
533	0.06594075499
534	0.06589607741
535	0.06575269075
536	0.06562133549
537	0.06555947114
538	0.0654497348
539	0.06542954162
540	0.06535369241
541	0.06528140501
542	0.06527531551
543	0.06515173714
544	0.06498312975
545	0.0648628179
546	0.06484332513
547	0.06483251611
548	0.06476066717
549	0.06467053367
550	0.06460295154
551	0.06452953452
552	0.06447450055
553	0.06442005798
554	0.06440266895
555	0.06435111739
556	0.06423418637
557	0.0641502717
558	0.06412229932
559	0.06402815824
560	0.06400784366
561	0.06390888626
562	0.0638947328
563	0.06381821745
564	0.06381311743
565	0.06369951926
566	0.06363312371
567	0.06362976836
568	0.0635976547
569	0.06349514044
570	0.06337501375
571	0.06335839163
572	0.06321794916
573	0.06312571724
574	0.06302552288
575	0.0628755803
576	0.06282520162
577	0.06277112573
578	0.06276735835
579	0.06276565838
580	0.06267761797
581	0.06267624943
582	0.06263686085
583	0.06251168223
584	0.06248249246
585	0.06234697497
586	0.06225852612
587	0.06222230458
588	0.06221805057
589	0.06219424806
590	0.0621233749
591	0.06202492224
592	0.06195720244
593	0.0618781144
594	0.0618741692
595	0.06186770741
596	0.06173259352
597	0.06170541394
598	0.06170014656
599	0.06167199671
600	0.06162027405
601	0.06160846865
602	0.06155523946
603	0.06150636209
604	0.06146624406
605	0.0614180841
606	0.06136818319
607	0.06132258027
608	0.06127916196
609	0.0612433784
610	0.06120312286
611	0.06115041268
612	0.06109349525
613	0.06100276061
614	0.06094393127
615	0.06090031714
616	0.06085100723
617	0.06082217456
618	0.06080849767
619	0.06075818075
620	0.06065857676
621	0.06063951999
622	0.0605468898
623	0.06046762533
624	0.06046445702
625	0.06039472133
626	0.06038960529
627	0.06035478513
628	0.06031967594
629	0.06025837305
630	0.06024922516
631	0.06024448261
632	0.06024164668
633	0.06017623367
634	0.0600943124
635	0.06003931822
636	0.05999664354
637	0.0599825073
638	0.05985738564
639	0.05975568639
640	0.05968147549
641	0.05965509025
642	0.05963857501
643	0.05960864779
644	0.05960469471
645	0.05957047308
646	0.0595654858
647	0.05952427419
648	0.05947600085
649	0.05939583767
650	0.05929403314
651	0.05922928782
652	0.05914898126
653	0.05909880177
654	0.05908508867
655	0.05894576499
656	0.05886865043
657	0.05881823831
658	0.05877226229
659	0.0587192559
660	0.05871592243
661	0.05868250989
662	0.05859803393
663	0.05844436928
664	0.05833574999
665	0.05827812668
666	0.05824893383
667	0.05823472787
668	0.05818581529
669	0.05818003898
670	0.05807265407
671	0.05805627731
672	0.05802305279
673	0.05797278826
674	0.05784088002
675	0.05776632372
676	0.05775779848
677	0.05764694005
678	0.05761103874
679	0.05759754379
680	0.0574879727
681	0.05744132565
682	0.05743338179
683	0.05736117306
684	0.05732047979
685	0.05727664901
686	0.05712800494
687	0.05708404376
688	0.05707912959
689	0.05705199214
690	0.05700822971
691	0.05700519254
692	0.05700117069
693	0.05699508389
694	0.05698095608
695	0.05695051652
696	0.05689752108
697	0.05687882641
698	0.05687021801
699	0.05686800736
700	0.05677711825
701	0.0567596954
702	0.05671866572
703	0.05670914254
704	0.05668650717
705	0.05655672598
706	0.05654994344
707	0.05640642729
708	0.05636081525
709	0.05629419793
710	0.05615779844
711	0.05604644519
712	0.05600303632
713	0.05596407248
714	0.05595585441
715	0.05591278988
716	0.05588738097
717	0.05588242767
718	0.05585104481
719	0.05583587113
720	0.0558072221
721	0.0557686202
722	0.05563547856
723	0.05562383378
724	0.05549836267
725	0.05538127931
726	0.05532675444
727	0.05529010153
728	0.05527216798
729	0.05526430417
730	0.05525601528
731	0.05516559184
732	0.05503414226
733	0.05502732949
734	0.05502022425
735	0.05487882147
736	0.05483209043
737	0.05482964012
738	0.05482623107
739	0.05481173558
740	0.05478683792
741	0.05474699741
742	0.05472760381
743	0.0547227888
744	0.05465744695
745	0.05461770455
746	0.05461415252
747	0.05454157344
748	0.05447122017
749	0.05441466245
750	0.05435864126
751	0.05432591714
752	0.05431116705
753	0.05421760916
754	0.05417125743
755	0.05412621234
756	0.05409950649
757	0.05400757961
758	0.05398411884
759	0.05388058757
760	0.05380615728
761	0.05380356605
762	0.05376075632
763	0.05371842991
764	0.0536406514
765	0.05354643425
766	0.05353126678
767	0.05345589846
768	0.05336890035
769	0.05334099641
770	0.05327448677
771	0.05325909068
772	0.05320535026
773	0.05311797643
774	0.05307449397
775	0.05302056287
776	0.05301742822
777	0.05297007411
778	0.05290217841
779	0.05282702542
780	0.05278056189
781	0.05276840447
782	0.05267270694
783	0.05265992012
784	0.05265059992
785	0.05264759407
786	0.05260849507
787	0.05258244846
788	0.05251351187
789	0.05247244382
790	0.05236297131
